time_entry_id,employee_id,pm_project_id,work_date,cost_code,regular_hours,overtime_hours,approval_status,posted_to_payroll
T-014100,E-046,PC-7480,2026-06-15,260500,4.0,0.0,approved,True
T-014101,E-046,PC-7480,2026-06-16,260500,4.0,0.0,approved,True
T-014102,E-046,PC-7480,2026-06-17,260500,4.0,0.0,approved,True
T-014103,E-046,PC-7480,2026-06-18,260500,4.0,0.0,approved,True
T-014104,E-046,PC-7480,2026-06-19,260500,4.0,0.0,approved,True
T-014105,E-046,PC-7480,2026-06-20,260500,4.0,0.0,approved,True
T-014106,E-046,PC-7480,2026-06-22,260500,4.0,0.0,approved,True
T-014107,E-046,PC-7480,2026-06-23,260500,4.0,0.0,approved,True
T-014108,E-046,PC-7480,2026-06-24,260500,4.0,0.0,approved,True
T-014109,E-046,PC-7480,2026-06-25,260500,4.0,0.0,approved,True
T-014110,E-046,PC-7480,2026-06-26,260500,4.0,0.0,approved,True
T-014111,E-046,PC-7480,2026-06-27,260500,4.0,0.0,approved,True
T-014112,E-046,PC-7480,2026-06-29,260500,4.0,0.0,approved,True
T-014113,E-046,PC-7480,2026-06-30,260500,4.0,0.0,approved,True
T-014114,E-047,PC-7480,2026-06-01,260500,4.0,0.0,approved,True
T-014115,E-047,PC-7480,2026-06-02,260500,4.0,0.0,approved,True
T-014116,E-047,PC-7480,2026-06-03,260500,4.0,0.0,approved,True
T-014117,E-047,PC-7480,2026-06-04,260500,4.0,0.0,approved,True
T-014118,E-047,PC-7480,2026-06-05,260500,4.0,0.0,approved,True
T-014119,E-047,PC-7480,2026-06-06,260500,4.0,0.0,approved,True
T-014120,E-047,PC-7480,2026-06-08,260500,4.0,0.0,approved,True
T-014121,E-047,PC-7480,2026-06-09,260500,4.0,0.0,approved,True
T-014122,E-047,PC-7480,2026-06-10,260500,4.0,0.0,approved,True
T-014123,E-047,PC-7480,2026-06-11,260500,4.0,0.0,approved,True
T-014124,E-047,PC-7480,2026-06-12,260500,4.0,0.0,approved,True
T-014125,E-047,PC-7480,2026-06-13,260500,4.0,0.0,approved,True
T-014126,E-047,PC-7480,2026-06-15,260500,8.0,1.8,approved,True
T-014127,E-047,PC-7480,2026-06-16,260500,8.0,4.0,approved,True
T-014128,E-047,PC-7480,2026-06-17,260500,8.0,4.0,approved,True
T-014129,E-047,PC-7480,2026-06-18,260500,8.0,4.0,approved,True
T-014130,E-047,PC-7480,2026-06-19,260500,8.0,1.4,approved,True
T-014131,E-047,PC-7480,2026-06-20,260500,8.0,0.0,approved,True
T-014132,E-047,PC-7480,2026-06-22,260500,8.0,0.0,approved,True
T-014133,E-047,PC-7480,2026-06-23,260500,8.0,0.0,approved,True
T-014134,E-047,PC-7480,2026-06-24,260500,8.0,0.0,approved,True
T-014135,E-047,PC-7480,2026-06-25,260500,8.0,0.0,approved,True
T-014136,E-047,PC-7480,2026-06-26,260500,8.0,0.0,approved,True
T-014137,E-047,PC-7480,2026-06-27,260500,8.0,0.0,approved,True
T-014138,E-047,PC-7480,2026-06-29,260500,8.0,0.0,approved,True
T-014139,E-047,PC-7480,2026-06-30,260500,8.0,0.0,approved,True
T-014140,E-048,PC-7480,2026-06-01,260500,8.0,0.0,approved,True
T-014141,E-048,PC-7480,2026-06-02,260500,8.0,0.0,approved,True
T-014142,E-048,PC-7480,2026-06-03,260500,8.0,0.0,approved,True
T-014143,E-048,PC-7480,2026-06-04,260500,8.0,0.0,approved,True
T-014144,E-048,PC-7480,2026-06-05,260500,8.0,0.0,approved,True
T-014145,E-048,PC-7480,2026-06-06,260500,8.0,0.0,approved,True
T-014146,E-048,PC-7480,2026-06-08,260500,8.0,0.0,approved,True
T-014147,E-048,PC-7480,2026-06-09,260500,8.0,0.0,approved,True
T-014148,E-048,PC-7480,2026-06-10,260500,8.0,0.0,approved,True
T-014149,E-048,PC-7480,2026-06-11,260500,8.0,0.0,approved,True
T-014150,E-048,PC-7480,2026-06-12,260500,8.0,0.0,approved,True
T-014151,E-048,PC-7480,2026-06-13,260500,8.0,0.0,approved,True
T-014152,E-048,PC-7480,2026-06-15,260500,8.0,0.0,approved,True
T-014153,E-048,PC-7480,2026-06-16,260500,8.0,0.0,approved,True
T-014154,E-048,PC-7480,2026-06-17,260500,8.0,0.0,approved,True
T-014155,E-048,PC-7480,2026-06-18,260500,8.0,0.0,approved,True
T-014156,E-048,PC-7480,2026-06-19,260500,8.0,0.0,approved,True
T-014157,E-048,PC-7480,2026-06-20,260500,8.0,0.0,approved,True
T-014158,E-048,PC-7480,2026-06-22,260500,8.0,0.0,approved,True
T-014159,E-048,PC-7480,2026-06-23,260500,8.0,0.0,approved,True
T-014160,E-048,PC-7480,2026-06-24,260500,8.0,0.0,approved,True
T-014161,E-048,PC-7480,2026-06-25,260500,8.0,0.0,approved,True
T-014162,E-048,PC-7480,2026-06-26,260500,8.0,0.0,approved,True
T-014163,E-048,PC-7480,2026-06-27,260500,8.0,0.0,approved,True
T-014164,E-048,PC-7480,2026-06-29,260500,8.0,0.0,approved,True
T-014165,E-048,PC-7480,2026-06-30,260500,8.0,0.0,approved,True
T-014166,E-049,PC-7480,2026-06-01,260500,8.0,0.0,approved,True
T-014167,E-049,PC-7480,2026-06-02,260500,8.0,0.0,approved,True
T-014168,E-049,PC-7480,2026-06-03,260500,8.0,0.0,approved,True
T-014169,E-049,PC-7480,2026-06-04,260500,8.0,0.0,approved,True
T-014170,E-049,PC-7480,2026-06-05,260500,8.0,0.0,approved,True
T-014171,E-049,PC-7480,2026-06-06,260500,8.0,0.0,approved,True
T-014172,E-049,PC-7480,2026-06-08,260500,8.0,0.0,approved,True
T-014173,E-049,PC-7480,2026-06-09,260500,8.0,0.0,approved,True
T-014174,E-049,PC-7480,2026-06-10,260500,8.0,0.0,approved,True
T-014175,E-049,PC-7480,2026-06-11,260500,8.0,0.0,approved,True
T-014176,E-049,PC-7480,2026-06-12,260500,8.0,0.0,approved,True
T-014177,E-049,PC-7480,2026-06-13,260500,8.0,0.0,approved,True
T-014178,E-049,PC-7480,2026-06-15,260500,8.0,0.0,approved,True
T-014179,E-049,PC-7480,2026-06-16,260500,8.0,0.0,approved,True
T-014180,E-049,PC-7480,2026-06-17,260500,8.0,0.0,approved,True
T-014181,E-049,PC-7480,2026-06-18,260500,8.0,0.0,approved,True
T-014182,E-049,PC-7480,2026-06-19,260500,8.0,0.0,approved,True
T-014183,E-049,PC-7480,2026-06-20,260500,8.0,0.0,approved,True
T-014184,E-049,PC-7480,2026-06-22,260500,8.0,0.0,approved,True
T-014185,E-049,PC-7480,2026-06-23,260500,8.0,0.0,approved,True
T-014186,E-049,PC-7480,2026-06-24,260500,8.0,0.0,approved,True
T-014187,E-049,PC-7480,2026-06-25,260500,8.0,0.0,approved,True
T-014188,E-049,PC-7480,2026-06-26,260500,8.0,0.0,approved,True
T-014189,E-049,PC-7480,2026-06-27,260500,8.0,0.0,approved,True
T-014190,E-049,PC-7480,2026-06-29,260500,8.0,0.0,approved,True
T-014191,E-049,PC-7480,2026-06-30,260500,8.0,0.0,approved,True
T-014192,E-050,PC-7480,2026-06-01,260500,8.0,0.0,approved,True
T-014193,E-050,PC-7480,2026-06-02,260500,8.0,0.0,approved,True
T-014194,E-050,PC-7480,2026-06-03,260500,8.0,0.0,approved,True
T-014195,E-050,PC-7480,2026-06-04,260500,8.0,0.0,approved,True
T-014196,E-050,PC-7480,2026-06-05,260500,8.0,0.0,approved,True
T-014197,E-050,PC-7480,2026-06-06,260500,8.0,0.0,approved,True
T-014198,E-050,PC-7480,2026-06-08,260500,8.0,0.0,approved,True
T-014199,E-050,PC-7480,2026-06-09,260500,8.0,0.0,approved,True
T-014200,E-050,PC-7480,2026-06-10,260500,8.0,0.0,approved,True
T-014201,E-050,PC-7480,2026-06-11,260500,8.0,0.0,approved,True
T-014202,E-050,PC-7480,2026-06-12,260500,8.0,0.0,approved,True
T-014203,E-050,PC-7480,2026-06-13,260500,8.0,0.0,approved,True
T-014204,E-050,PC-7480,2026-06-15,260500,8.0,0.0,approved,True
T-014205,E-050,PC-7480,2026-06-16,260500,8.0,0.0,approved,True
T-014206,E-050,PC-7480,2026-06-17,260500,8.0,0.0,approved,True
T-014207,E-050,PC-7480,2026-06-18,260500,8.0,0.0,approved,True
T-014208,E-050,PC-7480,2026-06-19,260500,8.0,0.0,approved,True
T-014209,E-050,PC-7480,2026-06-20,260500,8.0,0.0,approved,True
T-014210,E-050,PC-7480,2026-06-22,260500,6.0,0.0,approved,True
T-014211,E-047,PC-7480,2026-06-19,260700,2.6,-0.0,approved,True
T-014212,E-047,PC-7480,2026-06-20,260700,4.0,0.0,approved,True
T-014213,E-047,PC-7480,2026-06-22,260700,4.0,0.0,approved,True
T-014214,E-047,PC-7480,2026-06-23,260700,4.0,0.0,approved,True
T-014215,E-047,PC-7480,2026-06-24,260700,4.0,0.0,approved,True
T-014216,E-047,PC-7480,2026-06-25,260700,4.0,0.0,approved,True
T-014217,E-047,PC-7480,2026-06-26,260700,4.0,0.0,approved,True
T-014218,E-047,PC-7480,2026-06-27,260700,4.0,0.0,approved,True
T-014219,E-047,PC-7480,2026-06-29,260700,4.0,0.0,approved,True
T-014220,E-047,PC-7480,2026-06-30,260700,4.0,0.0,approved,True
T-014221,E-048,PC-7480,2026-06-01,260700,4.0,0.0,approved,True
T-014222,E-048,PC-7480,2026-06-02,260700,4.0,0.0,approved,True
T-014223,E-048,PC-7480,2026-06-03,260700,4.0,0.0,approved,True
T-014224,E-048,PC-7480,2026-06-04,260700,4.0,0.0,approved,True
T-014225,E-048,PC-7480,2026-06-05,260700,4.0,0.0,approved,True
T-014226,E-048,PC-7480,2026-06-06,260700,4.0,0.0,approved,True
T-014227,E-048,PC-7480,2026-06-08,260700,4.0,0.0,approved,True
T-014228,E-048,PC-7480,2026-06-09,260700,4.0,0.0,approved,True
T-014229,E-048,PC-7480,2026-06-10,260700,4.0,0.0,approved,True
T-014230,E-048,PC-7480,2026-06-11,260700,0.3,1.3,approved,True
T-014231,E-048,PC-7480,2026-06-11,260800,2.4,0.0,approved,True
T-014232,E-048,PC-7480,2026-06-12,260800,4.0,0.0,approved,True
T-014233,E-048,PC-7480,2026-06-13,260800,4.0,0.0,approved,True
T-014234,E-048,PC-7480,2026-06-15,260800,4.0,0.0,approved,True
T-014235,E-048,PC-7480,2026-06-16,260800,4.0,0.0,approved,True
T-014236,E-048,PC-7480,2026-06-17,260800,4.0,0.0,approved,True
T-014237,E-048,PC-7480,2026-06-18,260800,4.0,0.0,approved,True
T-014238,E-048,PC-7480,2026-06-19,260800,4.0,0.0,approved,True
T-014239,E-048,PC-7480,2026-06-20,260800,4.0,0.0,approved,True
T-014240,E-048,PC-7480,2026-06-22,260800,4.0,0.0,approved,True
T-014241,E-048,PC-7480,2026-06-23,260800,4.0,0.0,approved,True
T-014242,E-048,PC-7480,2026-06-24,260800,4.0,0.0,approved,True
T-014243,E-048,PC-7480,2026-06-25,260800,4.0,0.0,approved,True
T-014244,E-048,PC-7480,2026-06-26,260800,4.0,0.0,approved,True
T-014245,E-048,PC-7480,2026-06-27,260800,4.0,0.0,approved,True
T-014246,E-048,PC-7480,2026-06-29,260800,4.0,0.0,approved,True
T-014247,E-048,PC-7480,2026-06-30,260800,4.0,0.0,approved,True
T-014248,E-049,PC-7480,2026-06-01,260800,4.0,0.0,approved,True
T-014249,E-049,PC-7480,2026-06-02,260800,4.0,0.0,approved,True
T-014250,E-049,PC-7480,2026-06-03,260800,4.0,0.0,approved,True
T-014251,E-049,PC-7480,2026-06-04,260800,4.0,0.0,approved,True
T-014252,E-049,PC-7480,2026-06-05,260800,4.0,0.0,approved,True
T-014253,E-049,PC-7480,2026-06-06,260800,4.0,0.0,approved,True
T-014254,E-049,PC-7480,2026-06-08,260800,4.0,0.0,approved,True
T-014255,E-049,PC-7480,2026-06-09,260800,4.0,0.0,approved,True
T-014256,E-049,PC-7480,2026-06-10,260800,4.0,0.0,approved,True
T-014257,E-049,PC-7480,2026-06-11,260800,4.0,0.0,approved,True
T-014258,E-049,PC-7480,2026-06-12,260800,4.0,0.0,approved,True
T-014259,E-049,PC-7480,2026-06-13,260800,4.0,0.0,approved,True
T-014260,E-049,PC-7480,2026-06-15,260800,4.0,0.0,approved,True
T-014261,E-049,PC-7480,2026-06-16,260800,4.0,0.0,approved,True
T-014262,E-049,PC-7480,2026-06-17,260800,4.0,0.0,approved,True
T-014263,E-049,PC-7480,2026-06-18,260800,4.0,0.0,approved,True
T-014264,E-049,PC-7480,2026-06-19,260800,4.0,0.0,approved,True
T-014265,E-049,PC-7480,2026-06-20,260800,4.0,0.0,approved,True
T-014266,E-049,PC-7480,2026-06-22,260800,4.0,0.0,approved,True
T-014267,E-049,PC-7480,2026-06-23,260800,4.0,0.0,approved,True
T-014268,E-049,PC-7480,2026-06-24,260800,4.0,0.0,approved,True
T-014269,E-049,PC-7480,2026-06-25,260800,4.0,0.0,approved,True
T-014270,E-049,PC-7480,2026-06-26,260800,0.2,2.6,approved,True
T-014271,E-049,PC-7480,2026-06-26,260900,1.2,-0.0,approved,True
T-014272,E-049,PC-7480,2026-06-27,260900,4.0,0.0,approved,True
T-014273,E-049,PC-7480,2026-06-29,260900,4.0,0.0,approved,True
T-014274,E-049,PC-7480,2026-06-30,260900,4.0,0.0,approved,True
T-014275,E-050,PC-7480,2026-06-01,260900,4.0,0.0,approved,True
T-014276,E-050,PC-7480,2026-06-02,260900,4.0,0.0,approved,True
T-014277,E-050,PC-7480,2026-06-03,260900,4.0,0.0,approved,True
T-014278,E-050,PC-7480,2026-06-04,260900,4.0,0.0,approved,True
T-014279,E-050,PC-7480,2026-06-05,260900,4.0,0.0,approved,True
T-014280,E-050,PC-7480,2026-06-06,260900,4.0,0.0,approved,True
T-014281,E-050,PC-7480,2026-06-08,260900,4.0,0.0,approved,True
T-014282,E-050,PC-7480,2026-06-09,260900,4.0,0.0,approved,True
T-014283,E-050,PC-7480,2026-06-10,260900,4.0,0.0,approved,True
T-014284,E-050,PC-7480,2026-06-11,260900,4.0,0.0,approved,True
T-014285,E-050,PC-7480,2026-06-12,260900,4.0,0.0,approved,True
T-014286,E-050,PC-7480,2026-06-13,260900,4.0,0.0,approved,True
T-014287,E-050,PC-7480,2026-06-15,260900,4.0,0.0,approved,True
T-014288,E-050,PC-7480,2026-06-16,260900,4.0,0.0,approved,True
T-014289,E-050,PC-7480,2026-06-17,260900,4.0,0.0,approved,True
T-014290,E-050,PC-7480,2026-06-18,260900,4.0,0.0,approved,True
T-014291,E-050,PC-7480,2026-06-19,260900,4.0,0.0,approved,True
T-014292,E-050,PC-7480,2026-06-20,260900,4.0,0.0,approved,True
T-014293,E-050,PC-7480,2026-06-22,260900,6.0,0.0,approved,True
T-014294,E-050,PC-7480,2026-06-23,260900,8.0,4.0,approved,True
T-014295,E-050,PC-7480,2026-06-24,260900,8.0,4.0,approved,True
T-014296,E-050,PC-7480,2026-06-25,260900,8.0,4.0,approved,True
T-014297,E-050,PC-7480,2026-06-26,260900,8.0,2.6,approved,True
T-014298,E-050,PC-7480,2026-06-27,260900,8.0,0.0,approved,True
T-014299,E-050,PC-7480,2026-06-29,260900,8.0,0.0,approved,True
T-014300,E-050,PC-7480,2026-06-30,260900,8.0,0.0,approved,True
T-014301,E-051,PC-7480,2026-06-01,260900,8.0,0.0,approved,True
T-014302,E-051,PC-7480,2026-06-02,260900,8.0,0.0,approved,True
T-014303,E-051,PC-7480,2026-06-03,260900,8.0,0.0,approved,True
T-014304,E-051,PC-7480,2026-06-04,260900,8.0,0.0,approved,True
T-014305,E-051,PC-7480,2026-06-05,260900,8.0,0.0,approved,True
T-014306,E-051,PC-7480,2026-06-06,260900,8.0,0.0,approved,True
T-014307,E-051,PC-7480,2026-06-08,260900,8.0,0.0,approved,True
T-014308,E-051,PC-7480,2026-06-09,260900,8.0,0.0,approved,True
T-014309,E-051,PC-7480,2026-06-10,260900,8.0,0.0,approved,True
T-014310,E-051,PC-7480,2026-06-11,260900,8.0,0.0,approved,True
T-014311,E-051,PC-7480,2026-06-12,260900,8.0,0.0,approved,True
T-014312,E-051,PC-7480,2026-06-13,260900,8.0,0.0,approved,True
T-014313,E-051,PC-7480,2026-06-15,260900,8.0,0.0,approved,True
T-014314,E-051,PC-7480,2026-06-16,260900,8.0,0.0,approved,True
T-014315,E-051,PC-7480,2026-06-17,260900,8.0,0.0,approved,True
T-014316,E-051,PC-7480,2026-06-18,260900,8.0,0.0,approved,True
T-014317,E-051,PC-7480,2026-06-19,260900,8.0,0.0,approved,True
T-014318,E-051,PC-7480,2026-06-20,260900,8.0,0.0,approved,True
T-014319,E-051,PC-7480,2026-06-22,260900,8.0,0.0,approved,True
T-014320,E-051,PC-7480,2026-06-23,260900,8.0,0.0,approved,True
T-014321,E-051,PC-7480,2026-06-24,260900,8.0,0.0,approved,True
T-014322,E-051,PC-7480,2026-06-25,260900,8.0,0.0,approved,True
T-014323,E-051,PC-7480,2026-06-26,260900,8.0,0.0,approved,True
T-014324,E-051,PC-7480,2026-06-27,260900,8.0,0.0,approved,True
T-014325,E-051,PC-7480,2026-06-29,260900,8.0,0.0,approved,True
T-014326,E-051,PC-7480,2026-06-30,260900,8.0,0.0,approved,True
T-014327,E-052,PC-7480,2026-06-01,260900,8.0,0.0,approved,True
T-014328,E-052,PC-7480,2026-06-02,260900,8.0,0.0,approved,True
T-014329,E-052,PC-7480,2026-06-03,260900,8.0,0.0,approved,True
T-014330,E-052,PC-7480,2026-06-04,260900,8.0,0.0,approved,True
T-014331,E-052,PC-7480,2026-06-05,260900,8.0,0.0,approved,True
T-014332,E-052,PC-7480,2026-06-06,260900,8.0,0.0,approved,True
T-014333,E-052,PC-7480,2026-06-08,260900,8.0,0.0,approved,True
T-014334,E-052,PC-7480,2026-06-09,260900,8.0,0.0,approved,True
T-014335,E-052,PC-7480,2026-06-10,260900,8.0,0.0,approved,True
T-014336,E-052,PC-7480,2026-06-11,260900,8.0,0.0,approved,True
T-014337,E-052,PC-7480,2026-06-12,260900,8.0,0.0,approved,True
T-014338,E-052,PC-7480,2026-06-13,260900,8.0,0.0,approved,True
T-014339,E-052,PC-7480,2026-06-15,260900,8.0,0.0,approved,True
T-014340,E-052,PC-7480,2026-06-16,260900,8.0,0.0,approved,True
T-014341,E-052,PC-7480,2026-06-17,260900,8.0,0.0,approved,True
T-014342,E-052,PC-7480,2026-06-18,260900,8.0,0.0,approved,True
T-014343,E-052,PC-7480,2026-06-19,260900,8.0,0.0,approved,True
T-014344,E-052,PC-7480,2026-06-20,260900,8.0,0.0,approved,True
T-014345,E-052,PC-7480,2026-06-22,260900,8.0,0.0,approved,True
T-014346,E-052,PC-7480,2026-06-23,260900,8.0,0.0,approved,True
T-014347,E-052,PC-7480,2026-06-24,260900,8.0,0.0,approved,True
T-014348,E-052,PC-7480,2026-06-25,260900,8.0,0.0,approved,True
T-014349,E-052,PC-7480,2026-06-26,260900,8.0,0.0,approved,True
T-014350,E-052,PC-7480,2026-06-27,260900,8.0,0.0,approved,True
T-014351,E-052,PC-7480,2026-06-29,260900,8.0,0.0,approved,True
T-014352,E-052,PC-7480,2026-06-30,260900,8.0,0.0,approved,True
T-014353,E-053,PC-7480,2026-06-01,260900,8.0,0.0,approved,True
T-014354,E-053,PC-7480,2026-06-02,260900,8.0,0.0,approved,True
T-014355,E-053,PC-7480,2026-06-03,260900,8.0,0.0,approved,True
T-014356,E-053,PC-7480,2026-06-04,260900,8.0,0.0,approved,True
T-014357,E-053,PC-7480,2026-06-05,260900,8.0,0.0,approved,True
T-014358,E-053,PC-7480,2026-06-06,260900,8.0,0.0,approved,True
T-014359,E-053,PC-7480,2026-06-08,260900,8.0,0.0,approved,True
T-014360,E-053,PC-7480,2026-06-09,260900,8.0,0.0,approved,True
T-014361,E-053,PC-7480,2026-06-10,260900,8.0,0.0,approved,True
T-014362,E-053,PC-7480,2026-06-11,260900,8.0,0.0,approved,True
T-014363,E-053,PC-7480,2026-06-12,260900,8.0,0.0,approved,True
T-014364,E-053,PC-7480,2026-06-13,260900,8.0,0.0,approved,True
T-014365,E-053,PC-7480,2026-06-15,260900,8.0,0.0,approved,True
T-014366,E-053,PC-7480,2026-06-16,260900,8.0,0.0,approved,True
T-014367,E-053,PC-7480,2026-06-17,260900,8.0,0.0,approved,True
T-014368,E-053,PC-7480,2026-06-18,260900,8.0,0.0,approved,True
T-014369,E-053,PC-7480,2026-06-19,260900,8.0,0.0,approved,True
T-014370,E-053,PC-7480,2026-06-20,260900,8.0,0.0,approved,True
T-014371,E-053,PC-7480,2026-06-22,260900,8.0,0.0,approved,True
T-014372,E-053,PC-7480,2026-06-23,260900,8.0,0.0,approved,True
T-014373,E-053,PC-7480,2026-06-24,260900,8.0,0.0,approved,True
T-014374,E-053,PC-7480,2026-06-25,260900,8.0,0.0,approved,True
T-014375,E-053,PC-7480,2026-06-26,260900,8.0,0.0,approved,True
T-014376,E-053,PC-7480,2026-06-27,260900,8.0,0.0,approved,True
T-014377,E-053,PC-7480,2026-06-29,260900,8.0,0.0,approved,True
T-014378,E-053,PC-7480,2026-06-30,260900,8.0,0.0,approved,True
T-014379,E-054,PC-7480,2026-06-01,260900,8.0,0.0,approved,True
T-014380,E-054,PC-7480,2026-06-02,260900,8.0,0.0,approved,True
T-014381,E-054,PC-7480,2026-06-03,260900,8.0,0.0,approved,True
T-014382,E-054,PC-7480,2026-06-04,260900,8.0,0.0,approved,True
T-014383,E-054,PC-7480,2026-06-05,260900,8.0,0.0,approved,True
T-014384,E-054,PC-7480,2026-06-06,260900,8.0,0.0,approved,True
T-014385,E-054,PC-7480,2026-06-08,260900,8.0,0.0,approved,True
T-014386,E-054,PC-7480,2026-06-09,260900,8.0,0.0,approved,True
T-014387,E-054,PC-7480,2026-06-10,260900,8.0,0.0,approved,True
T-014388,E-054,PC-7480,2026-06-11,260900,8.0,0.0,approved,True
T-014389,E-054,PC-7480,2026-06-12,260900,8.0,0.0,approved,True
T-014390,E-054,PC-7480,2026-06-13,260900,4.0,0.0,approved,True
T-014391,E-050,PC-7480,2026-06-26,269900,1.4,0.0,approved,True
T-014392,E-050,PC-7480,2026-06-27,269900,4.0,0.0,approved,True
T-014393,E-050,PC-7480,2026-06-29,269900,4.0,0.0,approved,True
T-014394,E-050,PC-7480,2026-06-30,269900,4.0,0.0,approved,True
T-014395,E-051,PC-7480,2026-06-01,269900,4.0,0.0,approved,True
T-014396,E-051,PC-7480,2026-06-02,269900,4.0,0.0,approved,True
T-014397,E-051,PC-7480,2026-06-03,269900,4.0,0.0,approved,True
T-014398,E-051,PC-7480,2026-06-04,269900,4.0,0.0,approved,True
T-014399,E-051,PC-7480,2026-06-05,269900,4.0,0.0,approved,True
T-014400,E-051,PC-7480,2026-06-06,269900,4.0,0.0,approved,True
T-014401,E-051,PC-7480,2026-06-08,269900,4.0,0.0,approved,True
T-014402,E-051,PC-7480,2026-06-09,269900,4.0,0.0,approved,True
T-014403,E-051,PC-7480,2026-06-10,269900,4.0,0.0,approved,True
T-014404,E-051,PC-7480,2026-06-11,269900,4.0,0.0,approved,True
T-014405,E-051,PC-7480,2026-06-12,269900,4.0,0.0,approved,True
T-014406,E-051,PC-7480,2026-06-13,269900,4.0,0.0,approved,True
T-014407,E-051,PC-7480,2026-06-15,269900,4.0,0.0,approved,True
T-014408,E-051,PC-7480,2026-06-16,269900,4.0,0.0,approved,True
T-014409,E-051,PC-7480,2026-06-17,269900,4.0,0.0,approved,True
T-014410,E-051,PC-7480,2026-06-18,269900,4.0,0.0,approved,True
T-014411,E-051,PC-7480,2026-06-19,269900,4.0,0.0,approved,True
T-014412,E-051,PC-7480,2026-06-20,269900,4.0,0.0,approved,True
T-014413,E-051,PC-7480,2026-06-22,269900,4.0,0.0,approved,True
T-014414,E-051,PC-7480,2026-06-23,269900,4.0,0.0,approved,True
T-014415,E-051,PC-7480,2026-06-24,269900,4.0,0.0,approved,True
T-014416,E-051,PC-7480,2026-06-25,269900,4.0,0.0,approved,True
T-014417,E-051,PC-7480,2026-06-26,269900,4.0,0.0,approved,True
T-014418,E-051,PC-7480,2026-06-27,269900,4.0,0.0,approved,True
T-014419,E-051,PC-7480,2026-06-29,269900,0.3,1.9,approved,True
T-014420,E-108,PC-7688,2026-06-04,230100,0.2,-0.0,approved,True
T-014421,E-108,PC-7688,2026-06-05,230100,4.0,0.0,approved,True
T-014422,E-108,PC-7688,2026-06-06,230100,4.0,0.0,approved,True
T-014423,E-108,PC-7688,2026-06-08,230100,4.0,0.0,approved,True
T-014424,E-108,PC-7688,2026-06-09,230100,4.0,0.0,approved,True
T-014425,E-108,PC-7688,2026-06-10,230100,4.0,0.0,approved,True
T-014426,E-108,PC-7688,2026-06-11,230100,4.0,0.0,approved,True
T-014427,E-108,PC-7688,2026-06-12,230100,4.0,0.0,approved,True
T-014428,E-108,PC-7688,2026-06-13,230100,4.0,0.0,approved,True
T-014429,E-108,PC-7688,2026-06-15,230100,4.0,0.0,approved,True
T-014430,E-108,PC-7688,2026-06-16,230100,8.0,0.0,approved,True
T-014431,E-108,PC-7688,2026-06-17,230100,8.0,0.0,approved,True
T-014432,E-108,PC-7688,2026-06-18,230100,8.0,0.0,approved,True
T-014433,E-108,PC-7688,2026-06-19,230100,8.0,0.0,approved,True
T-014434,E-108,PC-7688,2026-06-20,230100,8.0,0.0,approved,True
T-014435,E-108,PC-7688,2026-06-22,230100,8.0,0.0,approved,True
T-014436,E-108,PC-7688,2026-06-23,230100,8.0,0.0,approved,True
T-014437,E-108,PC-7688,2026-06-24,230100,8.0,0.0,approved,True
T-014438,E-108,PC-7688,2026-06-25,230100,8.0,0.0,approved,True
T-014439,E-108,PC-7688,2026-06-26,230100,8.0,0.0,approved,True
T-014440,E-108,PC-7688,2026-06-27,230100,8.0,0.0,approved,True
T-014441,E-108,PC-7688,2026-06-29,230100,8.0,0.0,approved,True
T-014442,E-108,PC-7688,2026-06-30,230100,8.0,0.0,approved,True
T-014443,E-109,PC-7688,2026-06-01,230100,8.0,0.0,approved,True
T-014444,E-109,PC-7688,2026-06-02,230100,8.0,0.0,approved,True
T-014445,E-109,PC-7688,2026-06-03,230100,8.0,0.0,approved,True
T-014446,E-109,PC-7688,2026-06-04,230100,8.0,0.0,approved,True
T-014447,E-109,PC-7688,2026-06-05,230100,8.0,0.0,approved,True
T-014448,E-109,PC-7688,2026-06-06,230100,8.0,0.0,approved,True
T-014449,E-109,PC-7688,2026-06-08,230100,8.0,0.0,approved,True
T-014450,E-109,PC-7688,2026-06-09,230100,8.0,0.0,approved,True
T-014451,E-109,PC-7688,2026-06-10,230100,8.0,0.0,approved,True
T-014452,E-109,PC-7688,2026-06-11,230100,8.0,0.0,approved,True
T-014453,E-109,PC-7688,2026-06-12,230100,8.0,0.0,approved,True
T-014454,E-109,PC-7688,2026-06-13,230100,8.0,0.0,approved,True
T-014455,E-109,PC-7688,2026-06-15,230100,8.0,0.0,approved,True
T-014456,E-109,PC-7688,2026-06-16,230100,8.0,0.0,approved,True
T-014457,E-109,PC-7688,2026-06-17,230100,8.0,0.0,approved,True
T-014458,E-109,PC-7688,2026-06-18,230100,8.0,0.0,approved,True
T-014459,E-109,PC-7688,2026-06-19,230100,8.0,0.0,approved,True
T-014460,E-109,PC-7688,2026-06-20,230100,8.0,0.0,approved,True
T-014461,E-109,PC-7688,2026-06-22,230100,8.0,0.0,approved,True
T-014462,E-109,PC-7688,2026-06-23,230100,8.0,0.0,approved,True
T-014463,E-109,PC-7688,2026-06-24,230100,8.0,0.0,approved,True
T-014464,E-109,PC-7688,2026-06-25,230100,8.0,0.0,approved,True
T-014465,E-109,PC-7688,2026-06-26,230100,8.0,0.0,approved,True
